id;joint_1;joint_2;joint_3;joint_4;joint_5;joint_6;parent_id;cost
0;0.0;0.0;0.0;0.0;0.0;0.0;-1;0.0
1;-0.38135469826727;-0.0651278085866721;0.3701152135338504;-1.0793686501056716;0.1974122047293614;-0.2974392948758126;0;1.2566370614359172
2;0.1803611750370063;0.8832561591729381;0.5058293702399266;0.1345321550016038;0.3344703047661713;-0.6169541884934127;0;1.2566370614359172
3;-0.4593262107817442;-0.5380269231975718;-0.1083388829261015;-1.07827002007661;-0.6994152188673695;-0.8597600375915067;1;1.2566370614359172
4;-0.1401013912773848;1.112680532444853;1.1271216961746524;0.9497942093448924;0.5794101869547442;-0.0573534492959848;2;1.2566370614359172
5;-1.3252679694589184;-0.0791354197583021;0.533790061979087;-1.823670642246133;0.3103861545247044;0.0098556816884865;1;1.2566370614359172
6;-0.9502609512837268;-0.6519231888738864;0.6641425995113632;-0.4175837586253699;0.8029300314566485;-0.1556987701633856;1;1.256637061435917
7;-0.5480167402610608;1.4182372395201448;0.1388535057970862;1.480118442044727;0.5228132346624882;0.1840090334753373;4;1.2566370614359172
8;-1.6441959844595389;-1.045690610126884;0.5445710978066338;0.2819053015697842;0.1458106631756924;-0.240256078202148;6;1.2566370614359177
9;-1.0483703475138293;-0.1539505366674724;0.96751345873062;-1.6772204409918552;-0.4399149292975247;0.8609442474061797;5;1.2566370614359172
10;0.5904850716299744;0.3072543444492858;1.079759597779501;0.756283213078051;-0.12036494654201;-1.0123168231939772;2;1.2566370614359172
11;-1.021391057884412;0.1647760318510177;-0.773361485042495;-1.116494817805664;-1.2181688795928036;-0.6221337318137217;3;1.2566370614359177
12;-0.1067594720143449;0.477051569064673;-1.0101880405388983;-1.1788404503953482;-1.433595343632642;-1.356086999032433;11;1.2566370614359177
13;0.4538116434563378;-0.6801585645972172;-0.0166383246864355;-1.7615146944030031;-0.6435059448435918;-1.3565058836195327;3;1.2566370614359172
14;-0.9283104122615528;0.4566231302656773;1.0010838061352678;-2.424550215909313;-0.3152604231966632;-0.3947068381360729;5;1.256637061435917
15;-2.1724722391152924;-0.8718068777033718;0.895875889021946;0.5321107961890743;0.1963024982637797;0.799579523833372;8;1.256637061435917
16;0.7858998766294464;0.1479919521238451;0.8414771416048688;0.6493579340983406;0.7757946109838746;-1.814982227831301;10;1.256637061435917
17;0.6721554259300564;-0.0163228265485383;0.5631244091573504;-0.0355199397908926;0.1719624734907149;0.8826865209687634;0;1.256637061435917
18;0.5113499182456808;0.5723668943286291;-1.4655933848350051;-1.4354972354766855;-1.5680528901824264;-0.4091725837600841;12;1.2566370614359172
19;1.079769823750721;1.115798226130925;-1.076358653032615;-0.5984792878288621;-1.6772686105984491;-0.0982270771135358;18;1.2566370614359172
20;-0.0843045079387816;-0.4515382773209609;-0.6267898615490012;0.9470706920669092;-0.0729430391555469;-0.2702101496161039;0;1.2566370614359172
21;-2.5813450847477037;-1.1247805518015044;0.0535080784482362;0.3831632603463915;0.0286320793287063;1.566444410486707;15;1.2566370614359177
22;-1.2292005066048406;-0.5514360231266214;0.5171819144494956;-0.709907018553148;1.6899788898781456;-0.9285672904798116;6;1.2566370614359172
23;1.4495368056021574;-0.5861302162673845;0.343459663176382;0.3005063251724805;-0.5206903481002516;0.786768583620488;17;1.256637061435917
24;1.111481562072599;-0.6806577708728323;0.4713656879176968;1.084611159724862;0.1523070196109465;-2.0820183147017524;16;1.256637061435917
25;1.0057093342224892;0.7287953542676955;-1.663801908236041;-1.8769360897689145;-0.8390547347555011;0.3288534438886342;18;1.2566370614359172
26;1.5992996238798558;0.4704159254692413;-0.4252962069864154;-0.0422761916342272;-1.4311310312257108;0.2162236759418217;19;1.2566370614359172
27;-0.799299683709459;-0.6610023362035334;0.9578524987379872;-0.564650661704412;1.4861936264353044;0.8350189746268759;6;1.256637061435917
28;-1.676125871621662;-0.7529231683621209;-0.1260214851663737;0.7638943059634834;1.038762832326913;-0.1260938145774333;8;1.2566370614359172
29;-0.7183186771113842;1.5586277914294178;-0.9468658547157648;1.4642585510002022;0.3981138314241564;-0.395504935562132;7;1.2566370614359172
30;1.5888680438974827;0.1208724223131899;-2.130202540622232;-2.015796644215344;-0.465835199631016;-0.3735621791141457;25;1.2566370614359172
31;-1.8962628145611728;-1.2194086663834505;0.8591601234544339;1.1420735118009475;-0.1727821301634291;-0.9785406313043457;8;1.2566370614359172
32;1.8716200896015367;-1.0784239589113194;-0.595507931600229;0.8046084422971812;-0.6659016033729486;0.8287671467884389;23;1.2566370614359177
33;-1.921909817850641;-0.1054297162124085;-0.1358253901921107;-1.1867941433340106;1.8831381286009652;-0.4711631723529886;22;1.2566370614359172
34;-2.0557200016573947;-0.9289957680040714;1.297894472507832;0.8645782937607462;-1.0295026870213104;-1.6611158436400864;31;1.2566370614359172
35;0.5882083996297106;-0.1695040913382352;0.1202566192260373;0.9041109064531349;0.6078169086733006;0.0556449970311614;0;1.256637061435917
